country_id,state_id,zip_code
1,16,62719
1,16,62716
1,16,62708
1,16,62756
1,16,62704
1,16,62707
1,16,62561
1,16,62629
1,16,62530
1,16,62705
1,16,62536
1,16,62736
1,16,62776
1,16,62762
1,16,62677
1,16,62563
1,16,62545
1,16,62764
1,16,62706
1,16,62739
1,16,62796
1,16,62702
1,16,62693
1,16,62689
1,16,62613
1,16,62766
1,16,62767
1,16,62726
1,16,62712
1,16,62711
1,16,62625
1,16,62715
1,16,62520
1,16,62723
1,16,62765
1,16,62319
1,16,62624
1,16,62618
1,16,62681
1,16,61452
1,16,62344
1,16,62639
1,16,62665
1,16,62628
1,16,62082
1,16,62621
1,16,62663
1,16,62694
1,16,62650
1,16,62668
1,16,62363
1,16,62610
1,16,62550
1,16,62557
1,16,62431
1,16,62565
1,16,62571
1,16,62422
1,16,62463
1,16,62534
1,16,62510
1,16,62447
1,16,61957
1,16,62438
1,16,61928
1,16,62444
1,16,62553
1,16,62465
1,16,62462
1,16,61421
1,16,61443
1,16,61479
1,16,61483
1,16,61559
1,16,61491
1,16,61434
1,16,61449
1,16,61426
1,16,61089
1,16,61018
1,16,61019
1,16,61050
1,16,61087
1,16,61047
1,16,61078
1,16,61062
1,16,61070
1,16,61007
1,16,61048
1,16,61067
1,16,61027
1,16,61032
1,16,61044
1,16,61060
1,16,61039
1,16,61063
1,16,61013
1,16,61611
1,16,61610
1,16,61721
1,16,62635
1,16,61534
1,16,61530
1,16,61568
1,16,61546
1,16,61755
1,16,61564
1,16,61555
1,16,61747
1,16,61734
1,16,61733
1,16,62682
1,16,61571
1,16,61759
1,16,61550
1,16,61732
1,16,61635
1,16,61558
1,16,61554
1,16,61535
1,16,61742
1,16,61548
1,16,62912
1,16,62998
1,16,62939
1,16,62902
1,16,62961
1,16,62958
1,16,62923
1,16,62952
1,16,62920
1,16,62926
1,16,62957
1,16,62905
1,16,62906
1,16,61831
1,16,60932
1,16,61846
1,16,61810
1,16,61811
1,16,61833
1,16,61859
1,16,60960
1,16,61857
1,16,61814
1,16,61862
1,16,61817
1,16,61832
1,16,61848
1,16,61883
1,16,61865
1,16,61849
1,16,61834
1,16,60942
1,16,61850
1,16,61812
1,16,61870
1,16,60963
1,16,61858
1,16,61876
1,16,61841
1,16,61844
1,16,62863
1,16,62410
1,16,62476
1,16,62460
1,16,62852
1,16,62818
1,16,62811
1,16,61447
1,16,61423
1,16,61417
1,16,61478
1,16,61475
1,16,61412
1,16,61410
1,16,61466
1,16,61462
1,16,61415
1,16,61474
1,16,61473
1,16,61453
1,16,61401
1,16,61435
1,16,61438
1,16,62877
1,16,62271
1,16,62255
1,16,62214
1,16,62237
1,16,62831
1,16,62257
1,16,62801
1,16,62803
1,16,62848
1,16,62268
1,16,62263
1,16,62808
1,16,62876
1,16,62837
1,16,62809
1,16,62823
1,16,62886
1,16,62851
1,16,62843
1,16,62850
1,16,62842
1,16,62446
1,16,62833
1,16,62824
1,16,62895
1,16,62878
1,16,62835
1,16,62827
1,16,62862
1,16,62820
1,16,62867
1,16,62821
1,16,62869
1,16,62844
1,16,62887
1,16,62834
1,16,62861
1,16,62818
1,16,61081
1,16,61243
1,16,61250
1,16,61251
1,16,61270
1,16,61277
1,16,61014
1,16,61283
1,16,61037
1,16,61051
1,16,61252
1,16,61230
1,16,61064
1,16,61071
1,16,61261
1,16,60408
1,16,60435
1,16,60421
1,16,60477
1,16,60491
1,16,60468
1,16,60407
1,16,60401
1,16,60441
1,16,60481
1,16,60490
1,16,60466
1,16,60503
1,16,60564
1,16,60517
1,16,60940
1,16,60403
1,16,60448
1,16,60423
1,16,60449
1,16,60475
1,16,60487
1,16,60565
1,16,60416
1,16,60411
1,16,60417
1,16,60432
1,16,60585
1,16,60431
1,16,60950
1,16,60543
1,16,60446
1,16,60467
1,16,60586
1,16,60434
1,16,60484
1,16,60404
1,16,60410
1,16,60442
1,16,60451
1,16,60433
1,16,60447
1,16,60440
1,16,60439
1,16,60544
1,16,60471
1,16,60436
1,16,60567
1,16,62951
1,16,62922
1,16,62841
1,16,62949
1,16,62917
1,16,62902
1,16,62890
1,16,62959
1,16,62948
1,16,62933
1,16,62924
1,16,62939
1,16,62896
1,16,62921
1,16,62901
1,16,62918
1,16,62974
1,16,62987
1,16,62958
1,16,62915
1,16,61080
1,16,61101
1,16,61072
1,16,61132
1,16,61024
1,16,61088
1,16,61011
1,16,61052
1,16,61020
1,16,61104
1,16,61125
1,16,61126
1,16,61105
1,16,61102
1,16,61008
1,16,61016
1,16,61111
1,16,61063
1,16,61110
1,16,61107
1,16,61115
1,16,61019
1,16,61130
1,16,61108
1,16,61109
1,16,61073
1,16,61112
1,16,61084
1,16,61103
1,16,61114
1,16,61131
1,16,61047
1,16,61079
1,16,61077
1,16,60146
1,16,61771
1,16,61744
1,16,61748
1,16,61545
1,16,61530
1,16,61611
1,16,61561
1,16,61738
1,16,61321
1,16,61725
1,16,61548
1,16,61760
1,16,61742
1,16,61516
1,16,61729
1,16,61733
1,16,61732
1,16,61570
1,16,61571
1,17,46731
1,17,46714
1,17,47326
1,17,46769
1,17,46740
1,17,46745
1,17,46780
1,17,46711
1,17,46772
1,17,46777
1,17,46733
1,17,46773
1,17,46782
1,17,46825
1,17,46806
1,17,46867
1,17,46864
1,17,46803
1,17,46814
1,17,46704
1,17,46865
1,17,46855
1,17,46861
1,17,46857
1,17,46860
1,17,46748
1,17,46802
1,17,46808
1,17,46765
1,17,46783
1,17,46850
1,17,46845
1,17,46819
1,17,46773
1,17,46799
1,17,46898
1,17,46856
1,17,46869
1,17,46777
1,17,46868
1,17,46851
1,17,46743
1,17,46818
1,17,46798
1,17,46895
1,17,46859
1,17,46854
1,17,46816
1,17,46809
1,17,46805
1,17,46797
1,17,46788
1,17,46885
1,17,46862
1,17,46866
1,17,46745
1,17,46804
1,17,46815
1,17,46852
1,17,46733
1,17,46706
1,17,46723
1,17,46741
1,17,46835
1,17,46774
1,17,46807
1,17,46863
1,17,46899
1,17,46853
1,17,46858
1,17,47203
1,17,47236
1,17,47234
1,17,47273
1,17,47280
1,17,47201
1,17,47283
1,17,47274
1,17,47244
1,17,47246
1,17,47247
1,17,47448
1,17,46124
1,17,47226
1,17,47232
1,17,47202
1,17,47970
1,17,47917
1,17,47995
1,17,47921
1,17,47986
1,17,47971
1,17,47948
1,17,47944
1,17,47942
1,17,47977
1,17,47975
1,17,47338
1,17,46989
1,17,46953
1,17,47369
1,17,47348
1,17,47359
1,17,46952
1,17,47303
1,17,47336
1,17,46147
1,17,46050
1,17,46069
1,17,46032
1,17,47968
1,17,46167
1,17,47933
1,17,46077
1,17,46071
1,17,46075
1,17,46268
1,17,46149
1,17,46052
1,17,46035
1,17,46112
1,17,46041
1,17,46102
1,17,46278
1,17,46164
1,17,47448
1,17,47201
1,17,47435
1,17,47468
1,17,47401
1,17,47274
1,17,46181
1,17,47235
1,17,46160
1,17,46065
1,17,46917
1,17,46915
1,17,47923
1,17,47905
1,17,46920
1,17,46929
1,17,47960
1,17,47997
1,17,47950
1,17,46979
1,17,46041
1,17,47926
1,17,46977
1,17,46923
1,17,47920
1,17,46947
1,17,46913
1,17,46916
1,17,46998
1,17,46926
1,17,46950
1,17,46967
1,17,46942
1,17,46994
1,17,46970
1,17,46932
1,17,46951
1,17,46978
1,17,46988
1,17,46947
1,17,46961
1,17,47141
1,17,47126
1,17,47162
1,17,47138
1,17,47150
1,17,47243
1,17,47129
1,17,47131
1,17,47172
1,17,47143
1,17,47163
1,17,47119
1,17,47177
1,17,47111
1,17,47165
1,17,47190
1,17,47106
1,17,47147
1,17,47130
1,17,47104
1,17,46171
1,17,47427
1,17,47845
1,17,47881
1,17,47802
1,17,47840
1,17,47833
1,17,47837
1,17,47874
1,17,47834
1,17,47841
1,17,47858
1,17,47868
1,17,47853
1,17,47846
1,17,47438
1,17,47857
1,17,46041
1,17,46065
1,17,46058
1,17,46069
1,17,46049
1,17,46039
1,17,46057
1,17,46035
1,17,46071
1,17,46050
1,17,46979
1,17,47930
1,17,46067
1,17,47140
1,17,47116
1,17,47175
1,17,47118
1,17,47513
1,17,47123
1,17,47137
1,17,47145
1,17,47576
1,17,47174
1,17,47519
1,17,47558
1,17,47568
1,17,47562
1,17,47553
1,17,47501
1,17,47529
1,17,47060
1,17,47022
1,17,47018
1,17,47031
1,17,47032
1,17,47025
1,17,47041
1,17,47012
1,17,47001
1,17,47283
1,17,46156
1,17,47263
1,17,47240
1,17,47272
1,17,47244
1,17,46173
1,17,47225
1,17,47246
1,17,46730
1,17,46793
1,17,46721
1,17,46785
1,17,46755
1,17,46747
1,17,46748
1,17,46705
1,17,46788
1,17,46738
1,17,46710
1,17,46743
1,17,46706
1,17,46742
1,17,46763
1,17,47303
1,17,47304
1,17,47396
1,17,47367
1,17,47305
1,17,47386
1,17,47338
1,17,47306
1,17,47342
1,17,46012
1,17,47320
1,17,47336
1,17,46017
1,17,47354
1,17,47302
1,17,47307
1,17,47334
1,17,47308
1,17,46001
1,17,46070
1,17,47383
1,17,47368
1,17,47356
1,17,47541
1,17,47521
1,17,47545
1,17,47513
1,17,47547
1,17,47523
1,17,47527
1,17,47432
1,17,47590
1,17,47580
1,17,47575
1,17,47564
1,17,47532
1,17,47542
1,17,47546
1,17,46514
1,17,46567
1,17,46540
1,17,46516
1,17,46550
1,17,46543
1,17,46530
1,17,46528
1,17,46526
1,17,46517
1,17,46561
1,17,46515
1,17,46507
1,17,46767
1,17,46573
1,17,46542
1,17,46553
1,17,46527
1,17,47024
1,17,46133
1,17,47322
1,17,47327
1,17,47325
1,17,46127
1,17,47352
1,17,47331
1,17,47357
1,17,47136
1,17,47165
1,17,47106
1,17,47151
1,17,47150
1,17,47172
1,17,47164
1,17,47117
1,17,47119
1,17,47124
1,17,47146
1,17,47122
1,17,47990
1,17,47932
1,17,47952
1,17,47949
1,17,47958
1,17,47969
1,17,47994
1,17,47933
1,17,47918
1,17,47987
1,17,47036
1,17,47240
1,17,47030
1,17,47331
1,17,47012
1,17,47006
1,17,47035
1,17,47003
1,17,47010
1,17,47016
1,17,46173
1,17,47353
1,17,47041
1,17,47060
1,17,47024
1,17,46570
1,17,46922
1,17,46539
1,17,46960
1,17,46501
1,17,46511
1,17,46975
1,17,46951
1,17,46982
1,17,46945
1,17,46912
1,17,46950
1,17,46939
1,17,46931
1,17,46910
1,17,46985
1,17,47666
1,17,47647
1,17,47654
1,17,47660
1,17,47649
1,17,47613
1,17,47612
1,17,47648
1,17,47619
1,17,47683
1,17,47670
1,17,47640
1,17,47665
1,17,47639
1,17,47633
1,17,47725
1,17,47616
1,17,46989
1,17,46930
1,17,46933
1,17,46957
1,17,46940
1,17,46953
1,17,47348
1,17,46952
1,17,46928
1,17,46036
1,17,46987
1,17,46986
1,17,47342
1,17,46070
1,17,46938
1,17,46919
1,17,46991
1,17,47445
1,17,47465
1,17,47443
1,17,47578
1,17,47424
1,17,47449
1,17,47460
1,17,47441
1,17,47471
1,17,47562
1,17,47453
1,17,47462
1,17,47848
1,17,47403
1,17,47459
1,17,47438
1,17,47457
1,17,47529
1,17,46060
1,17,46055
1,17,46280
1,17,46256
1,17,46031
1,17,46064
1,17,46062
1,17,46240
1,17,46069
1,17,46077
1,17,46260
1,17,46030
1,17,46034
1,17,46037
1,17,46033
1,17,46250
1,17,46038
1,17,46011
1,17,46036
1,17,46236
1,17,46082
1,17,46290
1,17,46049
1,17,46074
1,17,46061
1,17,46032
1,17,46040
1,17,46268
1,17,46154
1,17,46115
1,17,46236
1,17,47384
1,17,46064
1,17,46140
1,17,46186
1,17,46161
1,17,46056
1,17,46040
1,17,46130
1,17,46239
1,17,46055
1,17,46117
1,17,46229
1,17,46163
1,17,47161
1,17,47122
1,17,47136
1,17,47166
1,17,47160
1,17,47117
1,17,47124
1,17,47137
1,17,47125
1,17,47112
1,17,47115
1,17,47110
1,17,47164
1,17,47120
1,17,47142
1,17,47107
1,17,47114
1,17,47135
1,17,46118
1,17,46149
1,17,46158
1,17,46278
1,17,46147
1,17,46123
1,17,46121
1,17,46103
1,17,46077
1,17,46168
1,17,46052
1,17,46122
1,17,46234
1,17,46180
1,17,46112
1,17,46165
1,17,47968
1,17,46113
1,17,46239
1,17,46231
1,17,46167
1,17,47386
1,17,46117
1,17,47362
1,17,47387
1,17,47384
1,17,47346
1,17,47327
1,17,47302
1,17,47337
1,17,47385
1,17,47356
1,17,47360
1,17,47351
1,17,47366
1,17,46056
1,17,47388
1,17,47344
1,17,46148
1,17,47334
1,17,47354
1,17,47361
1,17,47352
1,17,46186
1,17,46919
1,17,46903
1,17,46929
1,17,46995
1,17,46901
1,17,46936
1,17,46076
1,17,46068
1,17,46965
1,17,46902
1,17,46937
1,17,46928
1,17,46039
1,17,46904
1,17,46041
1,17,46979
1,17,46932
1,17,46783
1,17,46940
1,17,46792
1,17,46787
1,17,46750
1,17,46702
1,17,46770
1,17,46713
1,17,46952
1,17,46991
1,17,47281
1,17,47201
1,17,47228
1,17,47260
1,17,47264
1,17,47235
1,17,47274
1,17,47102
1,17,47220
1,17,47229
1,17,47978
1,17,46392
1,17,47959
1,17,46380
1,17,47995
1,17,47922
1,17,47957
1,17,47948
1,17,47943
1,17,47977
1,17,47946
1,17,46374
1,17,46310
1,17,46341
1,17,47371
1,17,47359
1,17,47326
1,17,47380
1,17,47390
1,17,47373
1,17,47336
1,17,47369
1,17,46740
1,17,47381
1,17,47243
1,17,47250
1,17,47011
1,17,47170
1,17,47230
1,17,47227
1,17,47043
1,17,47231
1,17,47138
1,17,47224
1,17,47147
1,17,47227
1,17,47273
1,17,47274
1,17,47282
1,17,47223
1,17,47230
1,17,47265
1,17,47283
1,17,47232
1,17,47270
1,17,47231
1,17,47229
1,17,47245
1,17,46131
1,17,46151
1,17,46124
1,17,46162
1,17,46259
1,17,46143
1,17,46160
1,17,46142
1,17,46106
1,17,46181
1,17,46184
1,17,46164
1,17,46110
1,17,47561
1,17,47557
1,17,47573
1,17,47516
1,17,47578
1,17,47596
1,17,47535
1,17,47524
1,17,47597
1,17,47838
1,17,47591
1,17,47512
1,17,47528
1,17,46539
1,17,46580
1,17,46538
1,17,46962
1,17,46910
1,17,46562
1,17,46567
1,17,46590
1,17,46555
1,17,46732
1,17,46581
1,17,46510
1,17,46524
1,17,46502
1,17,46787
1,17,46982
1,17,46550
1,17,46582
1,17,46504
1,17,46767
1,17,46508
1,17,46542
1,17,46506
1,17,46565
1,17,46784
1,17,46795
1,17,46789
1,17,46746
1,17,46747
1,17,46543
1,17,46771
1,17,46786
1,17,46761
1,17,46767
1,17,46776
1,17,46540
1,17,46571
1,17,46307
1,17,46405
1,17,46319
1,17,46410
1,17,46402
1,17,46321
1,17,46403
1,17,46408
1,17,46394
1,17,46411
1,17,46311
1,17,46323
1,17,46401
1,17,46406
1,17,46320
1,17,46404
1,17,46341
1,17,46308
1,17,46355
1,17,46322
1,17,46324
1,17,46375
1,17,46356
1,17,46377
1,17,46303
1,17,46407
1,17,46409
1,17,46312
1,17,46327
1,17,46373
1,17,46342
1,17,46376
1,17,46383
1,17,46574
1,17,46348
1,17,46552
1,17,46391
1,17,46365
1,17,46382
1,17,46345
1,17,46350
1,17,46532
1,17,46346
1,17,46390
1,17,46340
1,17,46383
1,17,46554
1,17,46360
1,17,46371
1,17,47446
1,17,47452
1,17,47437
1,17,47260
1,17,47264
1,17,47470
1,17,47108
1,17,47421
1,17,47467
1,17,47462
1,17,47436
1,17,47420
1,17,47451
1,17,46060
1,17,46001
1,17,46064
1,17,46048
1,17,46011
1,17,46017
1,17,47356
1,17,46928
1,17,46063
1,17,46013
1,17,46016
1,17,46018
1,17,46070
1,17,46044
1,17,46036
1,17,46051
1,17,46056
1,17,46040
1,17,46012
1,17,46015
1,17,46231
1,17,46254
1,17,46235
1,17,46250
1,17,46208
1,17,46206
1,17,46285
1,17,46163
1,17,46260
1,17,46259
1,17,46201
1,17,46077
1,17,46244
1,17,46213
1,17,46283
1,17,46256
1,17,46228
1,17,46220
1,17,46221
1,17,46222
1,17,46247
1,17,46282
1,17,46240
1,17,46241
1,17,46278
1,17,46251
1,17,46230
1,17,46217
1,17,46218
1,17,46214
1,17,46203
1,17,46226
1,17,46225
1,17,46242
1,17,46183
1,17,46107
1,17,46216
1,17,46280
1,17,46236
1,17,46227
1,17,46239
1,17,46204
1,17,46253
1,17,46234
1,17,46237
1,17,46219
1,17,46205
1,17,46290
1,17,46249
1,17,46298
1,17,46113
1,17,46268
1,17,46229
1,17,46202
1,17,46224
1,17,46506
1,17,46975
1,17,46563
1,17,46550
1,17,46536
1,17,46574
1,17,46511
1,17,46570
1,17,46537
1,17,46572
1,17,46501
1,17,46504
1,17,46513
1,17,46531
1,17,46524
1,17,46539
1,17,47522
1,17,47553
1,17,47446
1,17,47562
1,17,47581
1,17,47432
1,17,47470
1,17,47633
1,17,47449
1,17,46910
1,17,46926
1,17,46911
1,17,46971
1,17,46936
1,17,46932
1,17,46975
1,17,46914
1,17,46919
1,17,46959
1,17,46921
1,17,46992
1,17,46970
1,17,46901
1,17,46958
1,17,46974
1,17,46998
1,17,46951
1,17,47468
1,17,47405
1,17,47460
1,17,46151
1,17,47448
1,17,47426
1,17,47429
1,17,47406
1,17,47462
1,17,47421
1,17,47408
1,17,47402
1,17,47436
1,17,47463
1,17,47404
1,17,47464
1,17,47434
1,17,47433
1,17,47264
1,17,47458
1,17,47401
1,17,47403
1,17,47407
1,17,47940
1,17,47994
1,17,47990
1,17,47954
1,17,47949
1,17,46035
1,17,47930
1,17,46175
1,17,47981
1,17,47989
1,17,47916
1,17,47933
1,17,47955
1,17,47968
1,17,47965
1,17,47967
1,17,46071
1,17,46166
1,17,46111
1,17,46180
1,17,46157
1,17,46120
1,17,46118
1,17,47433
1,17,46106
1,17,46151
1,17,46158
1,17,47456
1,17,46125
1,17,46113
1,17,46160
1,17,46349
1,17,47951
1,17,47948
1,17,46381
1,17,47964
1,17,47978
1,17,46341
1,17,46310
1,17,46372
1,17,46379
1,17,47922
1,17,47963
1,17,47943
1,17,47942
1,17,46784
1,17,46794
1,17,46723
1,17,46764
1,17,46755
1,17,46763
1,17,46732
1,17,46760
1,17,46562
1,17,46730
1,17,46710
1,17,46725
1,17,46767
1,17,46795
1,17,46796
1,17,46748
1,17,46571
1,17,46701
1,17,46543
1,17,47011
1,17,47001
1,17,47017
1,17,47018
1,17,47040
1,17,47452
1,17,47108
1,17,47125
1,17,47446
1,17,47118
1,17,47581
1,17,47527
1,17,47175
1,17,47432
1,17,47454
1,17,47513
1,17,47140
1,17,47469
1,17,47433
1,17,47841
1,17,47427
1,17,47868
1,17,46120
1,17,46166
1,17,47404
1,17,47455
1,17,47460
1,17,47459
1,17,47456
1,17,47471
1,17,47833
1,17,47431
1,17,47834
1,17,47862
1,17,47836
1,17,46135
1,17,47859
1,17,47805
1,17,47872
1,17,47832
1,17,47952
1,17,47837
1,17,47989
1,17,47860
1,17,47874
1,17,46175
1,17,47514
1,17,47588
1,17,47586
1,17,47137
1,17,47525
1,17,47513
1,17,47574
1,17,47520
1,17,47576
1,17,47118
1,17,47515
1,17,47551
1,17,47532
1,17,47577
1,17,47564
1,17,47585
1,17,47619
1,17,47542
1,17,47541
1,17,47584
1,17,47567
1,17,47598
1,17,47666
1,17,47660
1,17,47640
1,17,47590
1,17,46348
1,17,46368
1,17,46304
1,17,46360
1,17,46385
1,17,46347
1,17,46301
1,17,46403
1,17,46342
1,17,46307
1,17,46383
1,17,46393
1,17,46384
1,17,46341
1,17,46391
1,17,46302
1,17,47612
1,17,47631
1,17,47620
1,17,47720
1,17,47712
1,17,47638
1,17,47633
1,17,47616
1,17,46996
1,17,47957
1,17,46985
1,17,46968
1,17,46374
1,17,46366
1,17,46960
1,17,47946
1,17,46511
1,17,46978
1,17,47959
1,17,46939
1,17,47960
1,17,46175
1,17,47840
1,17,47954
1,17,46170
1,17,47456
1,17,47989
1,17,46105
1,17,46172
1,17,46165
1,17,47834
1,17,46120
1,17,46128
1,17,46121
1,17,46135
1,17,46171
1,17,47868
1,17,47340
1,17,47371
1,17,47390
1,17,47373
1,17,47320
1,17,47358
1,17,47394
1,17,47368
1,17,47393
1,17,47380
1,17,47354
1,17,47383
1,17,47355
1,17,47341
1,17,47382
1,17,47006
1,17,47224
1,17,47223
1,17,47037
1,17,47032
1,17,47041
1,17,47031
1,17,47021
1,17,47023
1,17,47017
1,17,47042
1,17,47240
1,17,47034
1,17,47250
1,17,47018
1,17,47039
1,17,47033
1,17,46146
1,17,46140
1,17,46182
1,17,47240
1,17,47272
1,17,46161
1,17,46115
1,17,46155
1,17,46173
1,17,46156
1,17,46150
1,17,47352
1,17,46127
1,17,46104
1,17,46148
1,17,46133
1,17,46628
1,17,46574
1,17,46536
1,17,46563
1,17,46637
1,17,46613
1,17,46601
1,17,46616
1,17,46617
1,17,46561
1,17,46546
1,17,46624
1,17,46506
1,17,46615
1,17,46619
1,17,46530
1,17,46550
1,17,46614
1,17,46554
1,17,46552
1,17,46556
1,17,46573
1,17,46595
1,17,46544
1,17,46634
1,17,46660
1,17,46635
1,17,46545
1,17,46680
1,17,46626
1,17,47177
1,17,47141
1,17,47102
1,17,47138
1,17,47126
1,17,47170
1,17,47230
1,17,47147
1,17,46130
1,17,46124
1,17,46144
1,17,46161
1,17,46131
1,17,46163
1,17,46126
1,17,46110
1,17,46182
1,17,46176
1,17,47234
1,17,46150
1,17,46162
1,17,47272
1,17,46259
1,17,46140
1,17,47532
1,17,47531
1,17,47588
1,17,47536
1,17,47611
1,17,47579
1,17,47541
1,17,47556
1,17,47637
1,17,47523
1,17,47601
1,17,47635
1,17,47634
1,17,47615
1,17,47552
1,17,47617
1,17,47550
1,17,47537
1,17,47577
1,17,46960
1,17,46968
1,17,46574
1,17,46366
1,17,46374
1,17,46563
1,17,46531
1,17,46534
1,17,46532
1,17,46511
1,17,46742
1,17,46779
1,17,46705
1,17,46703
1,17,46776
1,17,46761
1,17,46747
1,17,46737
1,17,46793
1,17,46730
1,17,47855
1,17,47852
1,17,47858
1,17,47879
1,17,47849
1,17,47882
1,17,47838
1,17,47861
1,17,47850
1,17,47438
1,17,47848
1,17,47043
1,17,47250
1,17,47224
1,17,47038
1,17,47040
1,17,47020
1,17,47018
1,17,47019
1,17,47011
1,17,47017
1,17,47981
1,17,47930
1,17,46058
1,17,47983
1,17,47901
1,17,47904
1,17,47907
1,17,46041
1,17,47920
1,17,47996
1,17,47970
1,17,47909
1,17,46923
1,17,47918
1,17,47967
1,17,47941
1,17,47902
1,17,47992
1,17,47924
1,17,47906
1,17,47905
1,17,47903
1,17,47955
1,17,47962
1,17,46076
1,17,46902
1,17,46049
1,17,46045
1,17,46047
1,17,46069
1,17,46031
1,17,46068
1,17,46072
1,17,46036
1,17,46979
1,17,46050
1,17,47353
1,17,47003
1,17,47325
1,17,47331
1,17,47010
1,17,47715
1,17,47708
1,17,47716
1,17,47730
1,17,47702
1,17,47731
1,17,47724
1,17,47747
1,17,47750
1,17,47711
1,17,47712
1,17,47720
1,17,47713
1,17,47710
1,17,47701
1,17,47639
1,17,47706
1,17,47613
1,17,47721
1,17,47737
1,17,47734
1,17,47638
1,17,47612
1,17,47618
1,17,47704
1,17,47725
1,17,47705
1,17,47728
1,17,47620
1,17,47732
1,17,47722
1,17,47735
1,17,47714
1,17,47719
1,17,47703
1,17,47736
1,17,47733
1,17,47928
1,17,47875
1,17,47842
1,17,47884
1,17,47966
1,17,47974
1,17,47854
1,17,47932
1,17,47885
1,17,47831
1,17,47847
1,17,47807
1,17,47801
1,17,47885
1,17,47805
1,17,47834
1,17,47871
1,17,47809
1,17,47870
1,17,47802
1,17,47866
1,17,47803
1,17,47804
1,17,47880
1,17,47846
1,17,47851
1,17,47878
1,17,47858
1,17,47876
1,17,47869
1,17,47874
1,17,47850
1,17,47842
1,17,47863
1,17,46952
1,17,46702
1,17,46970
1,17,46946
1,17,46982
1,17,46943
1,17,46911
1,17,46962
1,17,46992
1,17,46990
1,17,46919
1,17,46974
1,17,46940
1,17,46750
1,17,46941
1,17,46984
1,17,46926
1,17,46980
1,17,47970
1,17,47975
1,17,47917
1,17,47982
1,17,47932
1,17,47991
1,17,47918
1,17,47993
1,17,47921
1,17,47906
1,17,47944
1,17,47629
1,17,47541
1,17,47639
1,17,47601
1,17,47613
1,17,47660
1,17,47523
1,17,47610
1,17,47537
1,17,47630
1,17,47637
1,17,47619
1,17,47108
1,17,47167
1,17,47126
1,17,47106
1,17,47165
1,17,47164
1,17,47170
1,17,47115
1,17,47452
1,17,47120
1,17,47125
1,17,47281
1,17,47145
1,17,47346
1,17,47339
1,17,47358
1,17,47327
1,17,47345
1,17,47357
1,17,47354
1,17,47335
1,17,47374
1,17,47360
1,17,47370
1,17,47393
1,17,47325
1,17,47330
1,17,47341
1,17,47375
1,17,47331
1,17,47355
1,17,47324
1,17,47392
1,17,46952
1,17,46759
1,17,46792
1,17,46740
1,17,46733
1,17,47359
1,17,46781
1,17,46819
1,17,46731
1,17,46778
1,17,46991
1,17,46714
1,17,46777
1,17,46770
1,17,46783
1,17,46791
1,17,46799
1,17,46798
1,17,46766
1,17,47920
1,17,47929
1,17,47906
1,17,47978
1,17,47959
1,17,47923
1,17,47970
1,17,46985
1,17,47960
1,17,47950
1,17,47925
1,17,47946
1,17,47980
1,17,47926
1,17,46996
1,17,47995
1,17,46978
1,17,47977
1,17,46725
1,17,46562
1,17,46783
1,17,46764
1,17,46814
1,17,46962
1,17,46818
1,17,46723
1,17,46787
1,18,50155
1,18,50801
1,18,50020
1,18,50849
1,18,50250
1,18,50858
1,18,50002
1,18,50070
1,18,50846
1,18,50273
1,18,50164
1,18,50048
1,18,50837
1,18,50859
1,18,50864
1,18,50843
1,18,50859
1,18,50853
1,18,50851
1,18,50857
1,18,50841
1,18,50801
1,18,50837
1,18,50839
1,18,52101
1,18,52140
1,18,52146
1,18,52151
1,18,52170
1,18,52159
1,18,52160
1,18,52162
1,18,52172
1,18,52156
1,18,52569
1,18,52594
1,18,52574
1,18,52571
1,18,52572
1,18,52590
1,18,52544
1,18,52555
1,18,52593
1,18,52549
1,18,52581
1,18,51531
1,18,50076
1,18,50058
1,18,51455
1,18,51463
1,18,50117
1,18,50042
1,18,50020
1,18,51543
1,18,50022
1,18,51440
1,18,50025
1,18,50110
1,18,52332
1,18,52354
1,18,52209
1,18,50651
1,18,52315
1,18,52352
1,18,52206
1,18,52349
1,18,52249
1,18,52229
1,18,52257
1,18,52324
1,18,52228
1,18,52346
1,18,52208
1,18,52313
1,18,52210
1,18,52351
1,18,52345
1,18,52224
1,18,52301
1,18,52404
1,18,52318
1,18,52213
1,18,52225
1,18,50703
1,18,50634
1,18,50622
1,18,50702
1,18,50613
1,18,50612
1,18,50707
1,18,50626
1,18,50704
1,18,50667
1,18,50643
1,18,50614
1,18,50675
1,18,50651
1,18,50648
1,18,50629
1,18,50647
1,18,50668
1,18,50623
1,18,50701
1,18,50669
1,18,50276
1,18,50107
1,18,50040
1,18,50244
1,18,50249
1,18,50530
1,18,50235
1,18,50036
1,18,50156
1,18,50031
1,18,50248
1,18,50064
1,18,50217
1,18,50014
1,18,50220
1,18,50212
1,18,50223
1,18,50134
1,18,50039
1,18,50152
1,18,50677
1,18,50645
1,18,50666
1,18,50674
1,18,50676
1,18,50613
1,18,50630
1,18,50629
1,18,50670
1,18,50647
1,18,50668
1,18,50658
1,18,50631
1,18,50622
1,18,50650
1,18,50648
1,18,50607
1,18,52330
1,18,52352
1,18,52218
1,18,50654
1,18,52329
1,18,50662
1,18,50644
1,18,50641
1,18,50629
1,18,52210
1,18,50671
1,18,50682
1,18,52326
1,18,50568
1,18,51002
1,18,50585
1,18,50588
1,18,51366
1,18,50510
1,18,50576
